 280  40   1  35.85  83.72 11000.34    11  0.417  0.360
 281  40   2  35.79  85.28  6961.81    50  0.264
 282  40   3  35.79  87.00 14781.18    50  0.561
 283  40   4  35.74  89.00  9500.68    51  0.268
 284  41   1  34.50 101.64 39405.77    55  1.000
 285  41   2  33.39 100.17 25557.61    54  0.787
 286  41   3  32.35  97.47 39004.76    61  1.000
 287  41   4  31.77  94.88 33203.50    60  1.000
 288  41   5  30.82 103.55 36170.96    65  1.000
 289  41   6  30.56 100.08 35288.75    64  1.000
 290  41   7  29.38  97.37 21467.32    62  1.000
 291  41   8  29.38  95.36 12217.39    71  0.514
 292  41   9  27.83  98.91 21948.53    63  0.877
 293  41  10  26.30  97.69  3074.40    63  0.123
 294  42   1  39.83 113.34 21891.35    85  1.000  0.941
 295  42   2  37.23 113.46  1375.64    85  0.000  0.059
 296  42   3  40.68 112.10  5604.46    83  0.333  0.248
 297  42   4  38.37 112.00 17526.66    84  0.000  0.449
 298  42   5  40.82 110.90 11259.86    83  0.667  0.498
 299  42   6  40.00 109.75  5723.34    83  0.000  0.253
 300  42   7  38.32 110.13 21534.70    84  1.000  0.551
 301  43   1  44.39  72.29  4853.51     1  0.189
 302  43   2  43.97  73.09  3176.74     3  0.113
 303  43   3  43.15  72.61  1578.76     4  0.058
 304  44   1  37.24  76.76  7555.23    10  0.255
 305  44   2  37.45  77.89  7751.15    10  0.261
 306  44   3  37.03  79.20  7391.96    10  0.249
 307  44   4  38.77  77.94  5236.82     7  0.173
 308  44   5  37.93  79.38  5200.09     9  0.168
 309  44   6  36.94  81.49  7681.76    11  0.291  0.251
 310  45   1  47.38 123.85  5039.39    76  0.735
 311  45   2  48.34 122.80  1813.91    76  0.265
 312  45   3  47.67 122.41  3614.18    75  0.186
 313  45   4  46.69 122.74  9628.71    75  0.495
 314  45   5  47.57 121.46  6205.47    75  0.319
 315  45   6  47.34 120.70  9465.05    74  0.313
 316  45   7  47.90 119.16  7010.14    72  0.354
 317  45   8  46.67 119.38 11858.59    74  0.392
 318  45   9  48.33 118.00  8333.06    72  0.421
 319  45  10  46.66 117.53  5223.51    73  0.235
 320  46   1  39.49  81.00  1199.38     9  0.039
 321  46   2  39.18  80.40  4408.20     9  0.142
 322  46   3  38.33  81.77  5636.59     9  0.182
 323  46   4  38.54  80.40  7307.50     9  0.235
 324  46   5  37.50  81.00  2659.91     9  0.086
 325  46   6  39.31  78.68  2969.43     9  0.096
 326  47   1  45.87  91.57  9697.80    26  0.301
 327  47   2  45.50  89.95  9972.95    26  0.310
 328  47   3  45.29  88.39  6188.17    14  0.223
 329  47   4  44.49  91.28  7086.63    26  0.220
 330  47   5  44.20  89.48  5424.48    26  0.169
 331  47   6  44.20  88.09  4688.86    14  0.169
 332  47   7  43.09  90.33  5531.17    25  0.205
 333  47   8  43.09  89.06  4862.94    25  0.181
 334  47   9  43.09  88.09  2701.01    25  0.100
 335  48   1  44.72 110.10  3936.14    32  0.141
 336  48   2  43.67 110.51  5140.48    32  0.184
 337  48   3  41.88 109.53 20346.53    49  0.572
 338  48   4  44.27 108.44 11377.61    32  0.407
 339  48   5  44.27 106.26 11397.19    31  0.509
 340  48   6  44.27 104.78  3828.44    31  0.171
 341  48   7  43.41 104.78  7167.30    31  0.320
 342  48   8  42.00 105.00 11984.67    37  0.457
 343  48   9  43.19 108.44  7519.80    32  0.269
 344  48  10  42.00 107.00 15215.84    49  0.428
